,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
2539,Chuck Hayes,2012-13,29,SAC,NBA,1.5,74,1,1209,84,190,84,189,0,1,30,48,113,186,299,112,31,18,44,114,198,0.442,0.444,0,0.442,0.625,0.469
2540,J.J. Hickson,2010-11,22,CLE,NBA,1.5,80,66,2256,429,936,429,931,0,5,247,367,217,478,695,91,48,54,173,215,1105,0.458,0.461,0,0.458,0.673,0.503
2541,Jrue Holiday,2013-14,23,NOP,NBA,1.5,34,34,1143,203,454,173,377,30,77,51,63,28,114,142,268,56,12,105,92,487,0.447,0.459,0.39,0.48,0.81,0.505
2542,Richaun Holmes,2015-16,22,PHI,NBA,1.5,51,1,702,114,222,106,178,8,44,51,74,62,73,135,33,19,40,32,92,287,0.514,0.596,0.182,0.532,0.689,0.564
2543,Kevin Huerter,2018-19,20,ATL,NBA,1.5,75,59,2048,275,657,139,304,136,353,41,56,60,185,245,214,65,25,109,155,727,0.419,0.457,0.385,0.522,0.732,0.533
2544,Brandon Jennings,2015-16,26,TOT,NBA,1.5,48,7,868,112,304,61,149,51,155,57,78,16,80,96,170,29,7,57,57,332,0.368,0.409,0.329,0.452,0.731,0.491
2545,James Johnson,2018-19,31,MIA,NBA,1.5,55,33,1164,164,379,114,230,50,149,50,70,22,154,176,135,35,27,74,114,428,0.433,0.496,0.336,0.499,0.714,0.522
2546,Orlando Johnson,2012-13,23,IND,NBA,1.5,51,0,619,72,180,36,86,36,94,23,32,20,90,110,47,11,9,29,51,203,0.4,0.419,0.383,0.5,0.719,0.523
2547,Damian Jones,2018-19,23,GSW,NBA,1.5,24,22,410,53,74,53,74,0,0,24,37,31,44,75,28,12,25,16,63,130,0.716,0.716,,0.716,0.649,0.72
2548,James Jones,2014-15,34,CLE,NBA,1.5,57,2,669,74,201,11,26,63,175,39,46,9,53,62,24,13,8,13,67,250,0.368,0.423,0.36,0.525,0.848,0.565
2549,Perry Jones,2013-14,22,OKC,NBA,1.5,62,7,764,83,181,61,120,22,61,28,42,28,86,114,26,14,19,21,62,216,0.459,0.508,0.361,0.519,0.667,0.541
2550,Terrence Jones,2015-16,24,HOU,NBA,1.5,50,11,1044,166,367,141,288,25,79,77,116,62,149,211,41,23,39,49,86,434,0.452,0.49,0.316,0.486,0.664,0.519
2551,Tyus Jones,2016-17,20,MIN,NBA,1.5,60,0,774,75,181,49,108,26,73,33,43,10,57,67,156,48,5,38,50,209,0.414,0.454,0.356,0.486,0.767,0.523
2552,DeAndre Jordan,2009-10,21,LAC,NBA,1.5,70,12,1137,144,238,144,236,0,2,48,128,122,230,352,21,16,62,75,152,336,0.605,0.61,0,0.605,0.375,0.571
2553,Linas Kleiza,2011-12,27,TOR,NBA,1.5,49,3,1057,165,410,103,231,62,179,81,100,42,157,199,46,23,4,64,119,473,0.402,0.446,0.346,0.478,0.81,0.521
2554,Joffrey Lauvergne,2016-17,25,TOT,NBA,1.5,70,1,980,148,336,115,238,33,98,46,73,72,179,251,70,25,6,56,83,375,0.44,0.483,0.337,0.49,0.63,0.509
2555,Robin Lopez,2010-11,22,PHO,NBA,1.5,67,56,991,179,357,179,357,0,0,74,100,82,134,216,8,18,45,48,143,432,0.501,0.501,,0.501,0.74,0.539
2556,Thon Maker,2017-18,20,MIL,NBA,1.5,74,12,1238,130,316,99,212,31,104,65,93,75,150,225,46,38,53,44,162,356,0.411,0.467,0.298,0.46,0.699,0.499
2557,Boban Marjanovi_,2017-18,29,TOT,NBA,1.5,39,1,337,79,148,79,148,0,0,77,97,48,96,144,22,10,11,36,51,235,0.534,0.534,,0.534,0.794,0.616
2558,Eric Maynor,2010-11,23,OKC,NBA,1.5,82,0,1200,134,333,97,237,37,96,43,59,25,96,121,238,35,6,77,96,348,0.402,0.409,0.385,0.458,0.729,0.485
2559,Dominic McGuire,2011-12,26,GSW,NBA,1.5,64,6,1127,94,210,94,206,0,4,39,53,73,173,246,110,44,36,56,104,227,0.448,0.456,0,0.448,0.736,0.486
2560,Josh McRoberts,2009-10,22,IND,NBA,1.5,42,3,524,76,146,68,123,8,23,19,38,40,87,127,44,17,16,19,74,179,0.521,0.553,0.348,0.548,0.5,0.55
2561,C.J. Miles,2011-12,24,UTA,NBA,1.5,56,14,1145,177,465,131,315,46,150,108,136,27,89,116,69,46,18,53,122,508,0.381,0.416,0.307,0.43,0.794,0.484
2562,Patty Mills,2012-13,24,SAS,NBA,1.5,58,2,656,113,241,61,111,52,130,16,19,9,41,50,62,26,4,39,55,294,0.469,0.55,0.4,0.577,0.842,0.59
2563,Markieff Morris,2011-12,22,PHO,NBA,1.5,63,7,1227,174,436,131,312,43,124,76,106,69,210,279,65,41,42,70,179,467,0.399,0.42,0.347,0.448,0.717,0.484
2564,Cedi Osman,2018-19,23,CLE,NBA,1.5,76,75,2444,360,844,230,470,130,374,141,181,45,312,357,195,60,11,114,195,991,0.427,0.489,0.348,0.504,0.779,0.536
2565,Anthony Parker,2010-11,35,CLE,NBA,1.5,72,65,2091,220,552,134,325,86,227,74,95,33,185,218,218,67,10,80,109,600,0.399,0.412,0.379,0.476,0.779,0.505
2566,Elfrid Payton,2018-19,24,NOP,NBA,1.5,42,42,1250,179,412,146,307,33,105,55,74,49,171,220,320,44,17,112,81,446,0.434,0.476,0.314,0.475,0.743,0.502
2567,Bobby Portis,2015-16,20,CHI,NBA,1.5,62,4,1102,186,436,170,384,16,52,48,66,123,214,337,52,25,22,54,100,436,0.427,0.443,0.308,0.445,0.727,0.469
2568,Pablo Prigioni,2015-16,38,LAC,NBA,1.5,59,3,823,55,147,27,52,28,95,7,8,38,76,114,130,53,1,49,82,145,0.374,0.519,0.295,0.469,0.875,0.482
2569,Tayshaun Prince,2013-14,33,MEM,NBA,1.5,76,76,1948,200,492,180,423,20,69,34,60,32,202,234,119,39,19,41,63,454,0.407,0.426,0.29,0.427,0.567,0.438
2570,Anthony Randolph,2009-10,20,GSW,NBA,1.5,33,8,749,137,309,136,304,1,5,109,136,73,142,215,42,28,51,49,92,384,0.443,0.447,0.2,0.445,0.801,0.521
2571,Zach Randolph,2017-18,36,SAC,NBA,1.5,59,57,1508,361,763,310,616,51,147,84,107,97,300,397,127,42,10,116,119,857,0.473,0.503,0.347,0.507,0.785,0.529
2572,Willie Reed,2017-18,27,TOT,NBA,1.5,42,5,428,81,121,80,119,1,2,32,55,35,86,121,10,9,22,19,56,195,0.669,0.672,0.5,0.674,0.582,0.671
2573,Austin Rivers,2014-15,22,TOT,NBA,1.5,76,5,1563,203,496,164,365,39,131,85,126,27,125,152,155,48,14,65,146,530,0.409,0.449,0.298,0.449,0.675,0.481
2574,Thomas Robinson,2014-15,23,TOT,NBA,1.5,54,4,798,126,260,126,258,0,2,56,106,95,208,303,33,32,20,59,104,308,0.485,0.488,0,0.485,0.528,0.502
2575,Thabo Sefolosha,2018-19,34,UTA,NBA,1.5,50,2,609,71,149,37,71,34,78,14,22,8,115,123,27,43,5,25,41,190,0.477,0.521,0.436,0.591,0.636,0.599
2576,Iman Shumpert,2014-15,24,TOT,NBA,1.5,62,25,1545,193,471,126,275,67,196,43,64,55,169,224,135,81,16,91,138,496,0.41,0.458,0.342,0.481,0.672,0.497
2577,Chris Singleton,2011-12,22,WAS,NBA,1.5,66,51,1431,116,312,72,185,44,127,30,44,43,190,233,49,70,30,38,176,306,0.372,0.389,0.346,0.442,0.682,0.462
2578,Craig Smith,2010-11,27,LAC,NBA,1.5,48,0,586,104,188,104,183,0,5,50,68,43,74,117,31,16,7,33,84,258,0.553,0.568,0,0.553,0.735,0.592
2579,DeShawn Stevenson,2012-13,31,ATL,NBA,1.5,56,31,1158,98,262,22,53,76,209,12,23,18,104,122,52,29,6,23,69,284,0.374,0.415,0.364,0.519,0.522,0.522
2580,Greg Stiemsma,2013-14,28,NOP,NBA,1.5,55,20,1007,70,122,70,121,0,1,19,32,72,154,226,36,35,57,44,169,159,0.574,0.579,0,0.574,0.594,0.584
2581,Garrett Temple,2014-15,28,WAS,NBA,1.5,52,18,735,68,170,35,82,33,88,35,48,24,66,90,56,42,9,34,76,204,0.4,0.427,0.375,0.497,0.729,0.534
2582,Jason Terry,2015-16,38,HOU,NBA,1.5,72,7,1258,151,376,58,115,93,261,27,33,14,65,79,103,47,9,49,91,422,0.402,0.504,0.356,0.525,0.818,0.54
2583,Ronny Turiaf,2013-14,31,MIN,NBA,1.5,31,10,606,64,107,64,107,0,0,21,50,55,119,174,24,8,50,24,65,149,0.598,0.598,,0.598,0.42,0.578
2584,Taurean Waller-Prince,2018-19,24,ATL,NBA,1.5,55,47,1552,262,594,139,279,123,315,95,116,22,177,199,118,53,19,100,141,742,0.441,0.498,0.39,0.545,0.819,0.575
2585,Martell Webster,2011-12,25,MIN,NBA,1.5,47,26,1140,115,272,78,163,37,109,57,72,42,126,168,40,31,17,46,86,324,0.423,0.479,0.339,0.491,0.792,0.533
2586,Damien Wilkins,2010-11,31,ATL,NBA,1.5,52,0,676,69,137,67,127,2,10,40,56,23,67,90,41,27,9,21,72,180,0.504,0.528,0.2,0.511,0.714,0.557
2587,Arron Afflalo,2016-17,31,SAC,NBA,1.4,61,45,1580,185,420,123,269,62,151,83,93,9,116,125,78,21,6,42,104,515,0.44,0.457,0.411,0.514,0.892,0.559
2588,Furkan Aldemir,2014-15,23,PHI,NBA,1.4,41,9,540,40,78,40,73,0,5,13,27,78,98,176,28,17,16,17,96,93,0.513,0.548,0,0.513,0.481,0.517
2589,Al-Farouq Aminu,2011-12,21,NOH,NBA,1.4,66,21,1477,150,365,137,318,13,47,86,114,95,213,308,66,59,34,91,136,399,0.411,0.431,0.277,0.429,0.754,0.481
2590,Pero Anti_,2013-14,31,ATL,NBA,1.4,50,26,925,123,294,67,123,56,171,50,66,57,152,209,58,19,12,55,126,352,0.418,0.545,0.327,0.514,0.758,0.545
2591,Bismack Biyombo,2012-13,20,CHA,NBA,1.4,80,65,2186,156,346,156,346,0,0,74,142,194,388,582,35,28,143,82,195,386,0.451,0.451,,0.451,0.521,0.472
2592,Keith Bogans,2012-13,32,BRK,NBA,1.4,74,23,1408,108,284,24,39,84,245,11,17,16,104,120,76,28,4,49,108,311,0.38,0.615,0.343,0.528,0.647,0.533
2593,Jonah Bolden,2018-19,23,PHI,NBA,1.4,44,10,639,80,162,46,66,34,96,13,27,47,118,165,40,17,39,36,99,207,0.494,0.697,0.354,0.599,0.481,0.595
2594,Chase Budinger,2015-16,27,TOT,NBA,1.4,66,2,929,104,239,80,153,24,86,39,56,43,107,150,64,32,10,44,62,271,0.435,0.523,0.279,0.485,0.696,0.514
2595,Isaiah Canaan,2015-16,24,PHI,NBA,1.4,77,39,1966,260,722,84,237,176,485,150,180,20,154,174,137,56,12,91,133,846,0.36,0.354,0.363,0.482,0.833,0.528
2596,Isaiah Canaan,2014-15,23,TOT,NBA,1.4,47,21,938,146,378,55,132,91,246,49,60,18,69,87,98,29,3,62,83,432,0.386,0.417,0.37,0.507,0.817,0.534
2597,Josh Childress,2010-11,27,PHO,NBA,1.4,54,3,894,121,214,120,198,1,16,29,59,69,86,155,42,33,23,44,68,272,0.565,0.606,0.063,0.568,0.492,0.567
2598,Norris Cole,2014-15,26,TOT,NBA,1.4,75,25,1831,230,558,175,382,55,176,58,81,13,146,159,255,57,15,99,124,573,0.412,0.458,0.313,0.461,0.716,0.483
2599,Seth Curry,2015-16,25,SAC,NBA,1.4,44,9,692,102,224,52,113,50,111,45,54,9,51,60,67,22,3,36,41,299,0.455,0.46,0.45,0.567,0.833,0.603
2600,Troy Daniels,2017-18,26,PHO,NBA,1.4,79,15,1622,232,575,49,117,183,458,56,64,12,115,127,48,26,5,56,137,703,0.403,0.419,0.4,0.563,0.875,0.583
